102002 - 0 for period 24 to 24
102002,24, Stock Issue,69206,11/01/2011,,6022.6734,L144320 x 2 @ 3011.3367 ,
102002,24, Stock Issue,69207,11/01/2011,,24000,R215100 x 20 @ 1200.0000 ,
102002,24, Stock Issue,69208,11/01/2011,,22333.92,R214410 x 200 @ 111.6696 ,
102002,24, Stock Issue,69209,11/01/2011,,39000,R212500 x 30 @ 1300.0000 ,
102002,24, Stock Issue,69212,11/01/2011,,30587.46,P182100 x 300 @ 101.9582 ,
102002,24, Stock Issue,69213,11/01/2011,,14400,F736110 x 24 @ 600.0000 ,
102002,24, Stock Issue,69214,11/01/2011,,7000,B231300 x 1000 @ 7.0000 ,
102002,24, Stock Issue,69215,11/01/2011,,5944.9,B212000 x 1000 @ 5.9449 ,
102002,24, Stock Issue,69228,11/01/2011,,12500,R211130 x 50 @ 250.0000 ,
102002,24, Stock Issue,69229,11/01/2011,,12498.445,R211110 x 50 @ 249.9689 ,
102002,24, Stock Issue,69230,11/01/2011,,40000,R212300 x 50 @ 800.0000 ,
102002,24, Stock Issue,69231,11/01/2011,,71874.01,R214210 x 50 @ 1437.4802 ,
102002,24, Stock Issue,69232,11/01/2011,,19433.538,R212211 x 30 @ 647.7846 ,
102002,24, Stock Issue,69233,11/01/2011,,25578.0588,L142700 x 42 @ 609.0014 ,
102002,24, Stock Issue,69234,11/01/2011,,18000,F711400 x 100 @ 180.0000 ,
102002,24, Stock Issue,69235,11/01/2011,,77174.802,F735200 x 180 @ 428.7489 ,
102002,24, Stock Issue,69236,11/01/2011,,17742.5,B225001 x 100 @ 177.4250 ,
102002,24, Stock Issue,69237,11/01/2011,,295973.1159,Q202220 x 21 @ 14093.9579 ,
102002,24, Stock Issue,69239,11/01/2011,,17742.5,B225001 x 100 @ 177.4250 ,
102002,24, Stock Issue,69240,11/01/2011,,295973.1159,Q202220 x 21 @ 14093.9579 ,
102002,24, Stock Issue,69249,11/01/2011,,3500,B231201 x 5 @ 700.0000 ,
102002,24, Stock Issue,69252,11/01/2011,,9296,R223150 x 7 @ 1328.0000 ,
102002,24, Purchase Invoice,1223,11/01/2011,7728.852,,PS0003 - Average Cost Adj - A111200 x 201 x 38.45,
102002,24, Purchase Invoice,1223,11/01/2011,13429,,PS0003 - Average Cost Adj - F735100 x 33447 x 1.34,
102002,24, Purchase Invoice,1224,11/01/2011,88889,,PS0003 - Average Cost Adj - F731210 x 10648 x 44.44,
102002,24, Purchase Invoice,1224,11/01/2011,74216.5347,,PS0003 - Average Cost Adj - H101110 x 53823 x 1.38,
102002,24, Stock Issue,85470,11/01/2011,,140000,Q202220 x 10 @ 14000.0000 ,
102002,24, Stock Issue,85473,11/01/2011,,140000,Q202220 x 10 @ 14000.0000 ,
102002,24, Stock Issue,98038,11/01/2011,,283469.24,W251111 x 100 @ 2834.6924 ,
102002,24, Stock Issue,100788,11/01/2011,,1690931.61,A121100 x 450 @ 3757.6258 ,
102002,24, Stock Issue,69264,12/01/2011,,1641.0828,F737100 x 28 @ 58.6101 ,
102002,24, Stock Issue,69265,12/01/2011,,1211.6556,F735100 x 36 @ 33.6571 ,
102002,24, Stock Issue,69266,12/01/2011,,138.396,K133610 x 10 @ 13.8396 ,
